"","Names","ARE.4","ARM.4","AUS.4","BFL.4","BGR.4","BHR.4","CAN.4","CHL.4","CYP.4","CZE.4","DEU.4","DNK.4","ENG.4","ESP.4","FIN.4","FRA.4","GEO.4","HKG.4","HRV.4","HUN.4","IDN.4","IRL.4","IRN.4","ITA.4","JPN.4","KAZ.4","KOR.4","KWT.4","LTU.4","MAR.4","NIR.4","NLD.4","NOR.4","NZL.4","OMN.4","POL.4","PRT.4","QAT.4","RUS.4","SAU.4","SGP.4","SRB.4","SVK.4","SVN.4","SWE.4","TUR.4","TWN.4","USA.4","BHR.N","IDN.N","IRN.N","JOR.N","KWT.N","MAR.N","ZAF.N","ARE.8","ARM.8","AUS.8","BHR.8","BWA.8","CAN.8","CHL.8","EGY.8","ENG.8","GEO.8","HKG.8","HUN.8","IRL.8","IRN.8","ISR.8","ITA.8","JPN.8","KAZ.8","KOR.8","KWT.8","LBN.8","LTU.8","MAR.8","MLT.8","MYS.8","NOR.8","NZL.8","OMN.8","QAT.8","RUS.8","SAU.8","SGP.8","SVN.8","SWE.8","THA.8","TUR.8","TWN.8","USA.8","ZAF.8"
"11","M Median","451.578645006633","482.077193204021","525.873540338695","548.736438697509","528.806883656022","445.071394208753","517.811949367828","460.526694242912","531.94835911747","533.102776701604","524.940365374144","544.911036894808","550.927763521677","514.372658439797","534.081829563254","492.670213404587","467.353816637708","621.397250408789","511.15505029848","540.264338412072","384.742321669649","554.20465060387","423.129216854288","521.22659737924","594.515234384965","540.991512402566","613.961078102649","341.356759923002","537.724718478938","376.199455271209","579.19510716688","536.157910722892","547.626182978026","497.214962217148","415.991435819579","539.851248427083","548.633007831999","438.397184660555","564.257731732339","357.855445327706","623.947182986798","524.974242342677","510.562363073541","525.517575242621","520.963182946871","494.087651783498","603.448870493291","546.707049987784","453.147576472491","402.311542058417","447.675786753865","391.07800533046","353.274409834603","376.546262821772","359.75446881225","459.612567884169","472.197734211639","508.370937281388","443.277488559429","383.634143933738","533.686365345424","436.152365284101","386.655854280612","515.681974976712","453.800939538511","606.917516673581","521.494333656771","532.099453694018","431.031293915565","519.839944464512","501.696208368192","587.501189154997","527.217393721938","613.712742178792","383.04436017247","445.313974598859","514.884635017413","380.402668620398","502.548879683387","456.211536259504","514.954677546656","490.739455565413","389.106532859378","433.943265440549","545.993919401753","354.718688084633","628.724490189194","519.69527250111","507.683362826008","413.681595481773","451.844040423324","613.864141240926","521.721252981581","360.49049879203"
"12","Mean Diff","-3.48756574889736","-2.81688636956917","8.99815109863055","5.68401013386597","-4.95155843697416","-17.5006405024482","9.06522717331576","1.20830406497915","6.39953217377183","7.06104523937083","3.46805995467441","6.10825726729124","6.28285406505188","11.7168324409308","-9.34150636477489","6.10662282356992","-3.43568206938951","10.1353296565798","12.1387106078853","5.7459194126006","-6.59081786721042","4.28878517063908","-10.7580874143785","19.8323643052341","-0.470839897635619","-2.41684324312876","7.4487984827005","-12.8051224131426","-2.45214629205029","-1.65247926387461","2.23644161993002","8.08784214857456","-3.63871001455373","2.31085820577141","-21.8149726274497","1.45217866721234","10.9106193131072","-2.80376007380302","-0.631693364115245","-42.9072490128787","-3.58400680209859","-3.05766195241895","11.0803879481079","4.30320822366787","-0.831542079657334","1.97020785172706","5.6279153439433","6.91344971497151","-13.1499646679777","-13.4070942221153","-9.6469467434924","-19.7474227704133","-12.1723692610966","-1.06996431768258","-15.3900368219923","-12.44721904841","-5.92480094902843","1.97503186567506","-15.5313614890901","-19.1831887351858","4.38164702376746","17.8474158528383","-9.23461046047516","-3.06928765010591","-0.880698721310534","5.29554107862166","9.23504694943472","5.20685772022807","-3.11154995647345","2.05200071558794","6.67620281814578","-2.22201249850498","-6.42283162752772","1.32619143375509","-6.57469961458995","2.57470883804967","2.78082861100853","-1.68829936166891","-2.88318289140376","-9.34114722105387","1.34401775375546","-2.5555116043924","-31.9434624715915","-6.53045631137904","9.39427543057338","-14.3422738125369","-9.30451375026118","2.42125871834","6.79523206734968","-17.5676483338405","-6.4234877503725","0.072615453693038","1.63345224478346","-7.04795334750356"
"13","Median Diff","-3.8337832527874","-5.54916128752775","9.91505390599527","5.69020533496157","-4.60022025807509","-15.7264174464073","8.42111023123433","1.76726180522305","8.79264284951867","6.42383221997329","3.35983957345795","5.25475092528166","6.88814470576153","13.3855832563697","-8.20843024896224","4.52600885255436","-2.9348000085035","10.8686793943949","12.346988568613","7.09716385773443","-11.6254758776695","5.76904050940291","-15.232950865453","21.2452807412293","0.494742815567156","-5.39404911409886","6.7121081288235","-15.2896025629461","-4.38900521550827","-1.20926510713751","5.10641782765433","9.69390844692719","-5.09669202477805","4.75806762113086","-22.2481362091171","2.28366433589206","11.4212920410022","-3.75185947768988","-2.49660552061416","-49.394450034557","-2.4181389356932","3.46640243253134","10.3685428831023","6.12081174177404","-2.15610264172976","4.33552351149651","9.60701547538008","7.16380741731637","-7.23569114751979","-16.8938054533904","-6.31254917760866","-16.3905357120659","-8.87622701994075","-2.08678314679901","-18.5451439438358","-11.1273136581189","-7.79532105532804","2.78016391178189","-18.3943008652345","-20.26178903099","4.90924343164911","17.7136189459919","-10.1902337869421","-2.60258208607977","-3.90875773781994","8.63812422525359","6.01350951079544","4.73420845873752","-5.56051704168058","2.5245268913309","7.89997433193306","-1.91249779782268","-4.86387203653521","4.43075144182003","-10.3513080187987","4.2774350225149","0.728193085313285","-0.157429256148737","-2.07927036860208","-15.5895915689467","0.781038168797249","-5.64441115845564","-30.634853380492","-4.41839301056797","8.72361356622077","-17.9759715100382","-10.0641195524094","2.97668988870564","7.48376134542689","-20.8572729843263","-4.030441384157","4.09527231539494","1.03719281670312","-6.8011695842087"
"14","d","-0.0331506026621322","-0.0350122715078385","0.108011645141873","0.0935690766069244","-0.0600388153232595","-0.206901070824528","0.121217213830089","0.0164730368935084","0.0794053614045696","0.101111218616876","0.0532082461466627","0.08139475834283","0.0750522783105641","0.169930982995075","-0.140625333701228","0.082231527520317","-0.0394725122301539","0.155024105799387","0.184511869263598","0.0653062058816944","-0.0730555948554638","0.0587960253625415","-0.106662703624842","0.279992859084265","-0.00687811560671985","-0.0293433597260264","0.110802189587051","-0.126732151236254","-0.0344895184901747","-0.0180154549422661","0.0261083375727355","0.144709864533322","-0.0516023499852896","0.0257793268649051","-0.218023453265486","0.0203709122910885","0.151042285172644","-0.0289444682978889","-0.00869140265125122","-0.482202749370677","-0.0416618486682754","-0.0351800205411815","0.139536100107695","0.0626719621756279","-0.0119713000048822","0.0206749640366674","0.0795939326962537","0.0848719780362873","-0.143928969622317","-0.154452923280644","-0.0947332174929288","-0.187067086135311","-0.113485918556732","-0.0105981154956455","-0.150754228642359","-0.127365347943299","-0.0717727185056833","0.0239526383461102","-0.194744483878052","-0.231202065713509","0.0628213596340634","0.224626206391513","-0.0936691396824477","-0.0383800562558898","-0.00970258955124928","0.0678776331781355","0.0990225308732493","0.0703009528135237","-0.0331433623626293","0.0201527964652425","0.0896538345693441","-0.0250059363009159","-0.0689259030254777","0.0155767256837618","-0.0721659992775373","0.0341168744907546","0.0359155395039144","-0.0211034828292967","-0.0326233689085923","-0.107993803878438","0.0191618602572429","-0.029002407826478","-0.337840388482827","-0.0639365118426201","0.115087001638759","-0.166754145659385","-0.113659067758236","0.0349805188402555","0.0947021295479197","-0.197295595504654","-0.0608852452869126","0.000755845829237572","0.01960552952459","-0.0809527783981051"
"15","U3","0.486627679236374","0.473795021366068","0.544298604287708","0.537573062279445","0.475820381993157","0.432667181501623","0.548055370070946","0.509022783375618","0.539977409517823","0.537490239353366","0.520582105471528","0.526241650803263","0.534182405418644","0.57435730726761","0.454449186212007","0.524462960174229","0.488333093027534","0.561921314057078","0.572618721633845","0.533858151241599","0.450866599748527","0.535169948099567","0.449091663471491","0.612558641798605","0.503147593091371","0.473483829887859","0.541842516849627","0.443329639519974","0.476757814173704","0.495735472621008","0.523451819938175","0.564303905125828","0.468109697089546","0.519465274903147","0.421670370528895","0.512864620028893","0.557947657348497","0.48705229014889","0.486265900169811","0.306913390792486","0.489547584172549","0.51296693791552","0.552400568832225","0.533279341585297","0.488155872913922","0.517330409894101","0.553212722395297","0.534829320861628","0.471237394333976","0.42799393413523","0.476035829489508","0.44966573335759","0.472761870149777","0.49330088662675","0.431052305816333","0.461547020786381","0.465721191012431","0.512505388994765","0.420247439686363","0.405640134427731","0.528876944206886","0.583747819809084","0.463755706916563","0.486495363199131","0.483226508076226","0.546883633289732","0.523163308682985","0.524389700133599","0.478061160758621","0.508398042252216","0.538463147456083","0.492009528637229","0.479126974348508","0.520954278433935","0.459809615977259","0.524218079910977","0.503631900880576","0.499141308792326","0.490594629264721","0.433221671195914","0.505021669384672","0.476457261815553","0.380069671608211","0.482553221073898","0.542439603446767","0.41765721722019","0.447728179954733","0.518251749119028","0.540248529851696","0.407514276405792","0.48388923522771","0.515940515821068","0.503979849980493","0.467785349444417"
"16","PS","0.491741352064413","0.486535661365653","0.533011355352589","0.526530933510085","0.482127274210075","0.444912222714723","0.534799818959235","0.504960864384951","0.52624637973803","0.528078664983339","0.515940504179016","0.524287046476527","0.521825180276096","0.550634425553554","0.461475440692288","0.521240649503451","0.492135266365404","0.5466684090321","0.552606649065095","0.522441873768474","0.475989609414268","0.517660940504727","0.468697103246464","0.580940204146211","0.500330843907315","0.488360432911473","0.533623902458732","0.46239042464914","0.491661813213915","0.495466650265755","0.509256608203202","0.543515986791261","0.484323347082252","0.510032846345503","0.438604621488302","0.508491441934522","0.54347675434566","0.491366143347531","0.495925319545498","0.358558825881846","0.491412128849806","0.498557098778457","0.540198921148307","0.522749957310105","0.496562012366856","0.510471323803293","0.529345487326379","0.525071980236576","0.464821316543242","0.451812021587771","0.476416461375482","0.45664160610604","0.473393388806894","0.49644727632704","0.452134880232572","0.466100010484979","0.478205799201928","0.508046099077036","0.439919714641693","0.433978026271172","0.520143750617759","0.562349231471691","0.470808275911575","0.489259197792639","0.494012821197781","0.530626776732235","0.526185393030258","0.519189810454805","0.487056281448546","0.510059889980499","0.527061802578261","0.493855111984104","0.484688473381347","0.508969887824999","0.47286294584566","0.51183605035114","0.508773991937359","0.494337523592631","0.492825696892506","0.46407532759678","0.503505967263018","0.489048775408008","0.406696845246243","0.482070319548855","0.531931791834768","0.444887829155978","0.47110719956727","0.510978823685379","0.524936952010315","0.437026653955702","0.483683645584425","0.505703598056072","0.504809476409915","0.475206933244159"
"17","SDR","1.08210992224164","1.04867478705455","1.04429397330189","1.01296469520443","1.01953500440651","1.13026745565666","1.03773704355432","1.05717866040124","1.07910333668034","1.00889391818673","1.03198338970147","1.03032094425342","1.08995289033766","1.07264289345437","1.06799960964439","1.03026995079918","1.05435502632209","1.04017739546436","1.05840903256491","1.05224129348336","1.04260597741324","1.05917030222545","1.08065009636541","1.03181454421864","1.08948690695945","1.01734976822002","1.07013844619131","1.05786907070374","1.08372684814432","1.03469692687696","1.00774912612502","1.03443796938108","1.06844239782545","1.08973440322218","1.04976631879296","1.08979932039633","1.04822333997754","1.12623657867585","1.00396944310396","1.20006169885229","1.04395494063434","1.10865767521244","1.01615254402477","1.12051250795091","1.01073547242681","1.07682861663811","1.09310152915631","1.0466288059729","1.14129397330713","1.04603312055493","1.12221439309286","1.24078632091037","1.18255266412279","1.00198004084064","1.06541871426206","1.14886977510793","1.04128510196521","1.00906340046508","1.18918357214797","1.11043082120537","1.06891260239261","1.02220392293946","1.01365678156262","0.949318647370089","1.0963229721355","1.13983058195093","1.01741259313123","1.06701722282471","1.08919292691869","1.07996717439213","1.03798523803428","1.03374963559139","1.01829826139111","1.10000688110077","1.18914153031229","1.02698821658928","1.03161295239788","1.00401069642289","1.06988579839607","1.04575062538899","1.02910464379986","1.10200784534248","1.13384800160574","1.12055063904553","0.980878561734959","1.18179567439328","1.12432331058608","1.00856190861817","1.01613152309311","1.08231462877531","1.01228075366611","1.06382735088671","1.05108333344359","1.0023205397299"
"18","SDR_L","1.08084054388107","1.01504885396673","1.0528401293366","1.01355027310576","1.01484235095726","1.14412362593936","1.03046971036454","1.06097120341064","1.09688297546033","0.999422721868278","1.03794934182304","1.02616549488405","1.09203903627562","1.09246748427086","1.07467897737687","1.00868607292891","1.06067709263535","1.05359884225104","1.04920236419851","1.06532530568791","0.999990893787531","1.06723810297007","1.03348527075314","1.04183911016442","1.10115793261247","0.984325182616109","1.06461853020081","1.03728780505935","1.06482909746653","1.0441008683221","1.02446193497544","1.06022489475749","1.04995952894683","1.10239503533794","1.03795937442468","1.1002003216699","1.05331167463667","1.11504781747383","0.987691791645919","1.10819463185138","1.05965653387619","1.17339647657779","1.00279294499566","1.14586502604501","1.00424940137755","1.0944351679053","1.14863086062532","1.04943106711698","1.1868721603743","1.00064760091725","1.11246889232794","1.23903274895879","1.21003295541986","0.993945147450366","1.03284569014904","1.15774476196769","1.02225504066179","1.01946492645601","1.14768649305399","1.08131961976634","1.07455437888934","1.02238257405274","0.990935572999547","0.94656952672249","1.05378571629838","1.17276846426871","0.998300310388228","1.03975038294214","1.06086537906076","1.0919918450003","1.04626379127655","1.03751025444042","1.04680464394042","1.1253501611346","1.15714832007799","1.05126625523726","1.01328898941659","1.01241253492314","1.05893646755654","0.978638896781537","1.01393822341508","1.06381551514452","1.13389761059719","1.13377748421595","0.975222730150174","1.12735132808542","1.10034444516573","1.01617846808524","1.01112855131352","1.04886398722106","1.02327972972763","1.08813281173161","1.03915201623638","0.991114438986052"
"19","SDR_R","1.08325815099573","1.08612732368727","1.03520173361177","1.01241190015978","1.02588536186002","1.11611827430315","1.04487790199898","1.05358961184384","1.06108539323189","1.01888741155524","1.02574651408407","1.03290302281861","1.08792409842295","1.05229214862232","1.06188988055295","1.05295560041193","1.04710343101843","1.02619532606871","1.06863867003628","1.0379085301992","1.08824423082577","1.05281023733542","1.13301170834429","1.02250382268867","1.07712236865233","1.05090558622829","1.07511487281631","1.07854063169956","1.10195589389627","1.02581195724031","0.991554825706291","1.0082489927696","1.08775413292794","1.07712831349047","1.06195615724026","1.07945550725448","1.04285068279536","1.13748100778392","1.02104894542162","1.29778212021278","1.02773591634878","1.0436600968398","1.03044262097902","1.09434984631051","1.01718151227726","1.05909144633631","1.03791251896994","1.04359652600356","1.09764564786276","1.09843747015049","1.14048431634265","1.24244027860013","1.15527774490571","1.01029691929306","1.09663952836111","1.14008999008618","1.061863560689","0.998443465904401","1.23096644850116","1.14218838235857","1.06299802499604","1.02209487391132","1.03735844837493","0.952132314770181","1.14319279307229","1.10421932344965","1.0372450425337","1.09947657624121","1.11751944990569","1.06652194647863","1.02922594696138","1.02999832187531","0.990384896527061","1.07502710407731","1.22079363775032","1.0027017288019","1.05080014982873","0.99531117043118","1.08385562262034","1.11659995726197","1.04596316455452","1.14277744143505","1.13395698533033","1.10748547614888","0.986433464715904","1.23586934762295","1.15540548037404","1.00085129573144","1.02343201138159","1.11350413205155","1.00128441983138","1.03904822386123","1.06345754888778","1.01022799227739"
"20","MADR","1.10188708823122","1.02798082707679","1.09165224630126","1.0018213052792","1.01869107030666","1.14038043727679","1.03760145601431","1.06924314363382","1.09334460490821","1.0585761344641","1.01383133064867","1.02989899608852","1.09651902536352","1.04910927277251","1.07937052033749","1.04636544397068","1.10348876854926","1.09294290210781","1.09286338168238","1.05719930403127","1.0271576146939","1.03925691920953","1.14804148188274","1.06296663940365","1.08915153120275","1.01915957781551","1.04947521621043","1.06836997588542","1.12564105205179","1.06134895313409","1.02267793200382","1.01431855549287","1.06251525266121","1.0912192371987","1.09998019302195","1.0798631062574","1.08595219187564","1.17109990052258","0.991705533203868","1.16329349899372","1.05428722964551","1.04144435259477","1.02932441181855","1.12062394560733","1.02501013264809","1.08674305175454","1.08955842491552","1.02978038451126","1.1201070148535","1.08415918945283","1.1591355818372","1.31728100060525","1.27682774475762","1.00841348584626","1.07011875343342","1.18186091594704","1.02177501759321","0.99698883381175","1.16906450603779","1.16789377716824","1.05641217760717","1.01974998078442","1.01210525535731","0.920171094973575","1.11342115094034","1.11872617256274","0.968364456548873","1.08560992424507","1.08177009090951","1.10214112575192","1.04824578541668","1.09757208081494","1.03644782230001","1.09413085996621","1.21706239873872","0.977799655144854","1.00855618254768","1.01125791526688","1.1127796018291","1.03849070406736","1.01386450267813","1.0675910165292","1.16570816240192","1.12181207151774","0.989733230661686","1.1186117550967","1.14906211133068","1.01543108957672","1.03810229473229","1.09244407342086","1.01876818762021","1.05093363027392","1.06370298592159","0.990057679922427"
"21","MADR_L","1.10077606159445","0.994420667229513","1.09100825258609","0.989950782574698","1.03578975424817","1.16609210549844","1.02015545090738","1.09522878222399","1.11824087639227","1.04458062714251","1.01413354476747","0.980339415491059","1.09680424923137","1.09110715078989","1.11037869289605","1.02664362653254","1.08874796100474","1.10190074822915","1.10695311305888","1.07651043486705","0.945723022162394","1.08519771179798","1.07777182628541","1.09514175024025","1.10243839852902","0.972981480281216","1.00451865286115","1.03962791357965","1.05046622333305","1.07057971698771","1.07768865389076","1.03907741395904","1.04583370030618","1.14110347795591","1.10227314162928","1.07146170748145","1.08436406288664","1.15869837649364","0.959298275762017","1.10594520753905","1.06988324693404","1.15008537239289","1.01845597054314","1.12951697982142","0.954397513294225","1.11561665564469","1.1546647908095","1.0383138779295","1.21287952189676","1.04135344408034","1.26858475925118","1.35116968820362","1.31370648959486","1.00020519531812","1.07177085511423","1.21952690351009","0.996386719048658","0.994539599208708","1.11836247527468","1.16484082232222","1.06147325230127","0.997883589110915","1.02376133006944","0.932849885282716","1.08842384348553","1.14205414713438","0.915446045307529","1.07270190082829","1.0675968790498","1.06864429508394","1.0593412928926","1.12677507643405","1.04065447000377","1.17251389361884","1.18650194399816","0.996551256447437","0.979657772504853","1.04260102343728","1.13216059507676","0.958320471778782","1.0041673325874","1.03830078134503","1.20953211176124","1.15486432965696","0.978005638187885","1.09356675788747","1.09721532570478","1.00869407718185","1.08045506817831","1.06128927390343","1.0540620564881","1.11858408183096","1.04929957704918","1.00236153033942"
"22","MADR_R","1.10928605036505","1.04324488752097","1.08838988606948","0.998496051907569","1.00822178857365","1.11697392235339","1.04342736710523","1.05243528222096","1.06917265777621","1.07235882688659","1.01873861073991","1.05331145964998","1.08614640100001","1.02737777780384","1.05331612001411","1.05343470322321","1.1386076526595","1.09212723627059","1.08232664343375","1.04506401447853","1.12052408585373","0.996870151200014","1.19374195306868","1.01656839196141","1.08442012270469","1.07424456224002","1.10876897076427","1.1055434154195","1.19119805120709","1.06014624929992","0.975941436105584","0.987572656822416","1.07924651612591","1.05998362310414","1.09215660152812","1.0890257803843","1.08089497142151","1.16753135696139","1.02810153635505","1.21140302963575","1.05654535114428","0.944642198888443","1.03111071044731","1.10900697908936","1.09435121423891","1.0624626144536","1.03141353608933","1.02925366164293","1.02455172376052","1.12623149569208","1.11747388401236","1.3146588080943","1.25114972732798","1.01236927328309","1.07749342168241","1.15545742422679","1.03709250534989","0.998627837844983","1.22531604552525","1.16968246865714","1.05863730169643","1.02637338914941","0.998556128736855","0.900804320849426","1.13514603038072","1.12029924398132","1.01047531093612","1.09586181133367","1.09633824989196","1.1236360689234","1.03407969385126","1.07341434967687","1.03214946466746","1.04330659324136","1.25767786660788","0.963244406494238","1.02446948439637","0.980475317944102","1.10650934857141","1.12946328601977","1.01577546513349","1.09638624625588","1.12683277563346","1.08424757493477","1.00614022687374","1.14812883595066","1.18599317510226","1.03678117609236","1.00196933827661","1.12975930411918","0.968018741468217","0.998490319237493","1.07113942996012","0.970935782193611"
"23","GMDR","1.08519266870168","1.05069079973591","1.05046020972885","1.01454140354478","1.02113024510421","1.13457515520794","1.03652436327031","1.05843121861518","1.08183734325011","1.01424761830088","1.02940278152065","1.02757003213743","1.09322860796482","1.07124758386985","1.0711952333209","1.03268809545622","1.0602369837426","1.04766771263728","1.06251237946137","1.04976304898603","1.03978872117358","1.05787543882465","1.09018944706757","1.03814280111785","1.08770954301789","1.01888771113611","1.07297851861014","1.05826894940739","1.09038047968667","1.03587623343809","1.01071998857005","1.03139103805464","1.06751150421095","1.09210189785706","1.05475278565255","1.08957551202458","1.04919451817634","1.13245862820414","1.00286627357006","1.19454015999333","1.04465375480774","1.10285281021507","1.01768045898836","1.12279330514353","1.01185941418035","1.07835637879196","1.09091985400409","1.04467506701669","1.13983035399035","1.05397653996127","1.14152377445714","1.25246777398358","1.19444084446117","1.00281943176197","1.06372393333008","1.15336162823409","1.04164683011097","1.00832643873181","1.18787876958478","1.11914751945931","1.0701131415058","1.02262368244654","1.01423413609054","0.944281797329474","1.10103871425835","1.14075176850654","1.01294917084084","1.0735522267774","1.08810366534244","1.08076989538318","1.03642056446099","1.03896431034141","1.02141153672216","1.10011221071244","1.19781674284685","1.02132173462385","1.03336923577561","1.00338415720633","1.0769962738039","1.04470239206071","1.02956919676876","1.10185674740538","1.13802892690821","1.12121884542833","0.980603457006567","1.17431348259679","1.13491579188447","1.00842507560044","1.02184533613395","1.08108013485357","1.01188604428765","1.06234478582955","1.05232609051983","0.995106616774658"
"24","U3R05","1.37778980331177","1.15007837615969","1.02685677734754","0.869823219898381","1.14381950984039","2.09358392368406","0.908077292991158","1.21590891354295","1.11281716947496","0.884284292573249","1.01085680643056","0.970221112624901","1.18553355964903","1.01118960282253","1.51698773562195","0.878953950466245","1.23667703208877","0.866585204978995","0.876177101785617","1.05231892061511","1.21541469161227","1.07623628403708","1.36748715772197","0.689172510999297","1.31738206333363","1.07661471406134","1.11677366879377","1.48521733739323","1.27118945912493","1.16210938734402","0.913294675984328","0.923305987365208","1.27171591438827","1.2469644636972","1.71832055547042","1.34157360907292","0.824788285486373","1.48020551738254","0.973597807941149","3.32776972453869","1.25185524012891","1.58349115125021","0.80937088147452","1.4082249972741","1.05807086526009","1.2879612693793","1.29184783491508","1.02281911191493","2.08939894410009","1.30602755638346","1.63206873660044","2.36561119138299","2.1057120964764","1.05125359331838","1.55819723842723","2.08985918356586","1.27857893602337","1.00255802897702","2.25602474345363","1.85941071310823","1.15569723304319","0.708779958376368","1.1429143290196","0.862276714490932","1.16509455259599","1.36816648921757","0.9135434282266","0.978122399607579","1.38550409053364","1.34138404870979","0.974519286100285","1.11548865910266","1.40756812539168","1.32911740327994","1.85438554152396","1.114678186637","1.05291248797217","1.07106098406647","1.25265795336242","1.18584566114995","1.12311056174375","1.42832922158721","2.64706393084998","1.75006182382667","0.717784423648684","2.16137968406285","1.52529747017204","1.00627939216239","0.811616709070339","1.85965029765061","1.22227027280454","1.23033353731011","1.09023371865572","1.17394126678418"
"25","U3R10","1.26435219450465","1.14251418721197","0.904493556203197","0.900026202107284","1.14800705409094","1.74200471026738","0.870609667160292","1.10867848237197","1.10280408938012","0.873024136116187","0.942458666923875","0.913661322847469","1.09490006819777","0.910733243824917","1.47658339913936","0.891673327090165","1.20836430252079","0.81774275532834","0.84797956879371","0.975141128113972","1.10646873150827","1.05505803408074","1.31837563229883","0.716153270746054","1.11826606632797","1.10013745460195","1.01814499902046","1.37519331279434","1.20180080691077","1.10356566736735","1.07629321492715","0.854593126176151","1.14205959240939","1.18945687596309","1.56402015042548","1.13220682140334","0.838574439390396","1.41198002356445","1.00509421307508","2.63855252408189","1.17620382711613","1.35186676287238","0.77470493805084","1.20093645433916","1.05013868337552","1.14542125139127","1.09701478079902","0.964200405345164","1.64615211887444","1.32007663721795","1.60206828189859","1.90487244347664","1.82265883776898","0.997903660218077","1.46693885073242","1.72162247634473","1.24114881367667","1.02955236378315","1.8599362597048","1.73692621124767","1.04952243195012","0.693348737327828","1.20494700619023","0.869852378764738","1.248944349788","1.23495867739066","0.825398919142495","1.04355986796489","1.26193716884615","1.17392575945615","0.899976548383982","1.07202751998947","1.26389263859398","1.20518224349062","1.60408958817542","0.989542155902473","1.05046281185932","1.07058956434685","1.19231054083684","1.2212625993829","1.01044211763428","1.23823898183551","2.14215961056137","1.41627730047275","0.788166270516499","1.74095889068999","1.45457824038353","0.990368730115031","0.936829775083637","1.71598072447514","1.17386443645154","1.1533274358928","1.0637890894709","1.14572799682714"
"26","U3R90","1.17410734135655","1.12682599265715","1.35391620483924","1.23755973742622","0.917228397852488","0.872595877922309","1.32999555177092","1.13092394641515","1.36671857469561","1.23756963956361","1.19174009197986","1.25156207300526","1.4005703473458","1.57767146774719","0.858200142380767","1.34153619449042","1.08390897855548","1.49664416046431","1.5598545998563","1.2269907560613","0.997796825777467","1.21647096675931","1.09275594986665","1.79379304581001","1.17499083049613","1.05918142627898","1.44451311049379","0.982888507014358","1.24736120584277","0.976631378244247","1.05592299018792","1.3810839528353","1.10925572741945","1.28092805878219","0.788863382081471","1.25138042109579","1.44140794457827","1.2761459574388","0.985132700986013","0.749869729318965","0.981966416208068","1.07499660384871","1.38482644581731","1.44658021814241","1.00052385743431","1.21050264719135","1.31157718978456","1.28266175087631","0.937759282397764","0.915551701884411","1.1348553175878","1.21690414710526","1.14057453404517","0.983682587149809","0.960733877282131","1.11461655824573","1.02983415472729","1.08133993917919","1.08375432241138","0.878197199152985","1.30551027573671","1.54612408246534","0.865497842532807","0.831897049617574","1.32580634781057","1.52493367736809","1.32579431890437","1.38412604497175","1.14553743486031","1.26358237793283","1.24409899298032","1.03535678597228","0.878137303091712","1.21093285304704","1.36221149178036","1.07155761946962","1.18404410598349","0.911605833368158","1.16689046270348","1.03488935675374","1.09650856257802","1.26176666260507","0.710571271184283","1.15987326750222","1.17145945474412","1.12383119132447","1.18695425524546","1.11023051650349","1.23708527634249","0.916683925891824","0.889930164725308","1.15689543073079","1.19298868629709","0.831261575107811"
"27","U3R95","1.197940233115","1.31371857819227","1.27071247619847","1.34637857944925","0.965771829429273","0.956780006135788","1.50911576976849","1.2093944524619","1.48298743558316","1.28180396511005","1.27999166797385","1.35594092628328","1.5359464637122","1.68726975809074","0.916920690926202","1.45632435345817","0.997116617735197","1.62888739557938","1.71604148205364","1.32320799406651","1.12090461026953","1.40498847321812","1.10359143925458","1.93356074444605","1.26891470011965","1.12389548161189","1.59913602895744","0.983091909817514","1.27658773596796","1.05747817417165","0.994884163924973","1.40625892608818","1.17035492207139","1.42837106181072","0.671745251891682","1.35764152724439","1.54002006510372","1.3687208726131","1.03680603764573","1.00637479683985","0.942152927112087","1.28973923912183","1.52919226521014","1.60217261447875","1.02820073841789","1.3439272656157","1.40603862195978","1.45148663844404","1.04679234378526","0.987659954861189","1.32674101925611","1.27714956791504","1.16118016565017","0.997582308147428","1.04346801860445","1.19337822973281","1.11712318390707","1.08392065249065","1.22957486934211","0.938965843844309","1.45040388033842","1.69964694197048","1.00075288999869","0.678733541083576","1.56757169777269","1.72141281807867","1.51505185509797","1.66777162076509","1.29810287662164","1.33230576144544","1.3289654099315","1.05064159703772","0.825559691673727","1.36859489080964","1.74648932714025","1.14292806249985","1.36147509527479","0.949177919908623","1.32134419315368","1.15494940711418","1.23413728800613","1.53461988081375","0.772756191512022","1.2016502319467","1.22393732527793","1.36893985374618","1.37150138228015","1.0122744506825","1.42570596787385","0.998490577788383","0.945386617886048","1.17761167097757","1.30553758060557","0.85725034577555"
